ID,Itemsets
T7145,"tropical fruit,chocolate"
T7146,"other vegetables,yogurt,specialty bar"
T7147,"tropical fruit,rolls/buns"
T7148,"citrus fruit,coffee"
T7149,"misc. beverages,whole milk"
T7150,"sugar,curd"
T7151,"beef,soft cheese"
T7152,"butter,canned beer,brown bread,canned beer"
T7153,"tropical fruit,whole milk,long life bakery product"
T7154,"citrus fruit,beverages"
T7155,"pastry,whipped/sour cream"
T7156,"hamburger meat,rolls/buns"
T7157,"yogurt,butter"
T7158,"yogurt,coffee,coffee"
T7159,"photo/film,liquor (appetizer)"
T7160,"whipped/sour cream,berries,cream cheese "
T7161,"whole milk,yogurt"
T7162,"other vegetables,rolls/buns"
T7163,"fish,whole milk"
T7164,"frankfurter,instant coffee,root vegetables,coffee,instant coffee,sugar,rolls/buns"
T7165,"other vegetables,packaged fruit/vegetables"
T7166,"pip fruit,white wine,white bread,salt"
T7167,"domestic eggs,newspapers"
T7168,"napkins,butter"
T7169,"cream cheese ,fruit/vegetable juice"
T7170,"whole milk,other vegetables"
T7171,"whole milk,dish cleaner"
T7172,"berries,pip fruit"
T7173,"tropical fruit,domestic eggs"
T7174,"chewing gum,yogurt"
T7175,"brown bread,whole milk"
T7176,"rolls/buns,yogurt,shopping bags"
T7177,"packaged fruit/vegetables,long life bakery product"
T7178,"tropical fruit,whole milk"
T7179,"dessert,butter milk"
T7180,"soda,margarine"
T7181,"newspapers,chocolate"
T7182,"beef,pastry"
T7183,"onions,abrasive cleaner"
T7184,"root vegetables,citrus fruit"
T7185,"salty snack,coffee"
T7186,"coffee,whole milk"
T7187,"butter milk,sliced cheese,rolls/buns"
T7188,"soda,bottled water,ice cream"
T7189,"tropical fruit,newspapers,beef,tropical fruit,domestic eggs,detergent,frozen vegetables,grapes,processed cheese"
T7190,"sausage,other vegetables"
T7191,"citrus fruit,citrus fruit,bottled water,pastry"
T7192,"rolls/buns,berries,meat spreads"
T7193,"sugar,berries"
T7194,"root vegetables,root vegetables"
T7195,"fruit/vegetable juice,salty snack"
T7196,"hamburger meat,hard cheese"
T7197,"berries,soda,bottled beer"
T7198,"rolls/buns,chicken,whipped/sour cream,canned beer,baking powder"
T7199,"whipped/sour cream,instant coffee"
T7200,"liver loaf,other vegetables"
T7201,"pork,white bread"
T7202,"whole milk,hygiene articles"
T7203,"herbs,seasonal products,pastry,yogurt"
T7204,"newspapers,dishes"
T7205,"decalcifier,root vegetables"
T7206,"canned vegetables,chocolate marshmallow"
T7207,"tropical fruit,citrus fruit"
T7208,"pork,bottled beer,beef,other vegetables,chocolate,snack products,other vegetables,frozen vegetables"
T7209,"other vegetables,whole milk"
T7210,"pasta,newspapers"
T7211,"chicken,dog food"
T7212,"other vegetables,salty snack"
T7213,"whipped/sour cream,yogurt"
T7214,"other vegetables,butter milk"
T7215,"shopping bags,napkins"
T7216,"newspapers,syrup"
T7217,"canned vegetables,brown bread,salty snack"
T7218,"whole milk,white bread"
T7219,"yogurt,pastry"
T7220,"flower soil/fertilizer,waffles"
T7221,"fish,fruit/vegetable juice"
T7222,"candy,soda"
T7223,"hamburger meat,dog food,domestic eggs"
T7224,"soda,rice"
T7225,"frankfurter,beef,soda,rolls/buns,pastry,bottled water,ketchup,pastry"
T7226,"chicken,chicken"
T7227,"bottled beer,soda"
T7228,"grapes,rolls/buns"
T7229,"rolls/buns,shopping bags"
T7230,"canned beer,rolls/buns,rolls/buns"
T7231,"sausage,red/blush wine"
T7232,"sausage,pip fruit,hard cheese,frozen vegetables"
T7233,"bottled beer,tropical fruit,domestic eggs,baking powder"
T7234,"frankfurter,frankfurter,tropical fruit,berries"
T7235,"coffee,whole milk"
T7236,"whole milk,salt"
T7237,"frozen potato products,chewing gum"
T7238,"root vegetables,detergent"
T7239,"hamburger meat,onions"
T7240,"turkey,yogurt"
T7241,"whipped/sour cream,pastry"
T7242,"coffee,brown bread"
T7243,"sausage,processed cheese"
T7244,"butter,canned beer"
T7245,"margarine,other vegetables"
T7246,"whole milk,waffles"
T7247,"fruit/vegetable juice,bottled beer"
T7248,"margarine,cereals"
T7249,"other vegetables,butter"
T7250,"whipped/sour cream,shopping bags,bottled water"
T7251,"soda,pastry"
T7252,"salty snack,shopping bags"
T7253,"turkey,canned beer,abrasive cleaner"
T7254,"other vegetables,other vegetables,berries"
T7255,"other vegetables,butter,pastry,UHT-milk"
T7256,"hard cheese,root vegetables,white bread"
T7257,"pork,whole milk,other vegetables,tidbits,coffee"
T7258,"other vegetables,rolls/buns,whole milk,margarine"
T7259,"beverages,bottled water"
T7260,"bottled water,brown bread"
T7261,"citrus fruit,pork,napkins,domestic eggs"
T7262,"whole milk,cream cheese "
T7263,"waffles,whole milk"
T7264,"pip fruit,whole milk"
T7265,"frankfurter,root vegetables"
T7266,"other vegetables,semi-finished bread"
T7267,"newspapers,whole milk"
T7268,"soda,zwieback,pastry"
T7269,"cream cheese ,soda"
T7270,"other vegetables,zwieback"
T7271,"citrus fruit,whipped/sour cream"
T7272,"canned beer,rolls/buns"
T7273,"butter,onions,napkins"
T7274,"frankfurter,rolls/buns,salt"
T7275,"hamburger meat,whole milk"
T7276,"sugar,bottled water"
T7277,"root vegetables,pip fruit"
T7278,"beverages,sparkling wine"
T7279,"whole milk,rolls/buns"
T7280,"beef,whole milk,canned vegetables"
T7281,"butter,candy"
T7282,"packaged fruit/vegetables,chocolate"
T7283,"pip fruit,whole milk"
T7284,"canned beer,napkins"
T7285,"tropical fruit,shopping bags"
T7286,"chicken,soups,bottled water"
T7287,"bottled beer,white bread"
T7288,"frozen potato products,frozen vegetables"
T7289,"soda,hygiene articles"
T7290,"pork,whole milk,popcorn"
T7291,"napkins,other vegetables"
T7292,"rolls/buns,butter"
T7293,"cream cheese ,UHT-milk"
T7294,"pastry,salty snack"
T7295,"beef,specialty bar,white bread"
T7296,"margarine,beverages"
T7297,"rolls/buns,cling film/bags"
T7298,"fruit/vegetable juice,spices"
T7299,"pastry,baking powder,butter,margarine,curd,dishes"
T7300,"bottled water,chocolate,jam"
T7301,"sausage,canned beer"
T7302,"canned beer,soda"
T7303,"tropical fruit,candy,fruit/vegetable juice"
T7304,"ice cream,napkins"
T7305,"sausage,soda"
T7306,"citrus fruit,tropical fruit"
T7307,"bottled beer,canned fish,yogurt"
T7308,"chicken,pasta"
T7309,"butter,canned fish,cream cheese "
T7310,"frozen meals,canned vegetables,other vegetables,turkey"
T7311,"citrus fruit,tropical fruit,butter,ham"
T7312,"organic sausage,other vegetables"
T7313,"dessert,domestic eggs"
T7314,"soda,citrus fruit"
T7315,"tropical fruit,sausage,dog food,sweet spreads"
T7316,"sugar,whole milk,fruit/vegetable juice"
T7317,"beverages,citrus fruit,tropical fruit,ready soups,canned fish,soda"
T7318,"butter milk,UHT-milk"
T7319,"turkey,cream cheese "
T7320,"berries,white bread"
T7321,"cake bar,bottled beer"
T7322,"hamburger meat,brown bread"
T7323,"whipped/sour cream,newspapers"
T7324,"yogurt,yogurt"
T7325,"pastry,frozen fish"
T7326,"sugar,citrus fruit,napkins"
T7327,"other vegetables,pastry"
T7328,"hard cheese,specialty bar"
T7329,"whole milk,frozen vegetables"
T7330,"root vegetables,rolls/buns"
T7331,"domestic eggs,waffles"
T7332,"whole milk,sliced cheese"
T7333,"chicken,shopping bags"
T7334,"tropical fruit,sparkling wine,cat food"
T7335,"pork,bottled water"
T7336,"tropical fruit,rolls/buns"
T7337,"root vegetables,frozen fruits,waffles"
T7338,"root vegetables,beverages"
T7339,"salty snack,soda,oil"
T7340,"sausage,chocolate"
T7341,"ham,UHT-milk"
T7342,"frankfurter,whole milk"
T7343,"onions,rolls/buns"
T7344,"beef,pet care"
T7345,"brown bread,rolls/buns"
T7346,"butter,citrus fruit,margarine,soda,whole milk,roll products "
T7347,"sausage,sparkling wine"
T7348,"tropical fruit,root vegetables,rolls/buns"
T7349,"waffles,chicken,hard cheese,dishes"
T7350,"soda,butter"
T7351,"margarine,detergent,yogurt,zwieback"
T7352,"whole milk,whipped/sour cream"
T7353,"hard cheese,other vegetables,whole milk,zwieback"
T7354,"chicken,hamburger meat,shopping bags"
T7355,"pastry,tropical fruit,sugar,sauces,bottled water,sliced cheese"
T7356,"citrus fruit,berries"
T7357,"yogurt,beverages"
T7358,"cat food,other vegetables"
T7359,"ice cream,margarine,sliced cheese,pastry"
T7360,"soda,soda"
T7361,"soda,fruit/vegetable juice"
T7362,"whole milk,bottled water,honey"
T7363,"yogurt,coffee"
T7364,"tropical fruit,yogurt"
T7365,"butter milk,frozen vegetables"
T7366,"flower (seeds),sliced cheese,soups"
T7367,"rolls/buns,soft cheese"
T7368,"canned fruit,newspapers"
T7369,"rolls/buns,curd cheese"
T7370,"pickled vegetables,pastry,brown bread,sugar"
T7371,"rolls/buns,misc. beverages"
T7372,"soda,bottled water,house keeping products"
T7373,"rolls/buns,sliced cheese"
T7374,"other vegetables,hygiene articles"
T7375,"sausage,shopping bags"
T7376,"root vegetables,frozen vegetables"
T7377,"whole milk,shopping bags"
T7378,"whole milk,pickled vegetables"
T7379,"chicken,domestic eggs,white bread"
T7380,"sausage,chocolate"
T7381,"frankfurter,coffee"
T7382,"ice cream,canned beer,semi-finished bread"
T7383,"brown bread,yogurt"
T7384,"ham,other vegetables"
T7385,"other vegetables,citrus fruit,root vegetables,whipped/sour cream"
T7386,"frozen meals,rolls/buns,butter,fruit/vegetable juice"
T7387,"pork,frozen potato products,curd cheese"
T7388,"whole milk,spread cheese"
T7389,"sausage,whole milk,tropical fruit,light bulbs,yogurt,rolls/buns,liquor (appetizer)"
T7390,"canned beer,grapes,bottled beer,yogurt"
T7391,"pork,curd"
T7392,"beef,semi-finished bread"
T7393,"pip fruit,curd,coffee,rolls/buns"
T7394,"bottled beer,whole milk,tropical fruit,whole milk,house keeping products"
T7395,"beverages,oil"
T7396,"yogurt,rolls/buns"
T7397,"other vegetables,frozen fish"
T7398,"soda,shopping bags"
T7399,"brown bread,shopping bags,soda"
T7400,"whipped/sour cream,waffles"
T7401,"butter milk,fruit/vegetable juice,pastry,margarine"
T7402,"packaged fruit/vegetables,whole milk"
T7403,"roll products ,margarine"
T7404,"whole milk,rolls/buns,hygiene articles"
T7405,"mayonnaise,brown bread"
T7406,"whipped/sour cream,oil"
T7407,"chicken,rolls/buns"
T7408,"whole milk,rolls/buns"
T7409,"flour,seasonal products"
T7410,"white wine,bottled water"
T7411,"semi-finished bread,liquor (appetizer)"
T7412,"hamburger meat,pastry,brown bread"
T7413,"pickled vegetables,hygiene articles"
T7414,"other vegetables,yogurt,bottled water"
T7415,"curd cheese,red/blush wine,margarine"
T7416,"other vegetables,newspapers"
T7417,"Instant food products,whipped/sour cream"
T7418,"female sanitary products,other vegetables"
T7419,"whole milk,grapes"
T7420,"bottled beer,cat food,newspapers"
T7421,"fruit/vegetable juice,bottled beer"
T7422,"coffee,domestic eggs"
T7423,"whole milk,seasonal products,specialty fat,flour"
T7424,"whole milk,frozen meals"
T7425,"misc. beverages,instant coffee,soda,tropical fruit,cling film/bags"
T7426,"whole milk,root vegetables"
T7427,"citrus fruit,citrus fruit"
T7428,"herbs,yogurt,misc. beverages"
T7429,"root vegetables,frozen vegetables"
T7430,"coffee,soda"
T7431,"beef,butter,brown bread"
T7432,"spread cheese,other vegetables,whole milk"
T7433,"ice cream,chicken,rolls/buns,whole milk"
T7434,"tropical fruit,soda"
T7435,"cat food,newspapers,fruit/vegetable juice"
T7436,"bottled water,tropical fruit"
T7437,"canned beer,sliced cheese"
T7438,"root vegetables,margarine,bottled water"
T7439,"flour,sugar"
T7440,"pork,fruit/vegetable juice"
T7441,"other vegetables,frozen meals"
T7442,"ice cream,cream cheese "
T7443,"dishes,chewing gum"
T7444,"root vegetables,frozen dessert"
T7445,"whole milk,butter milk,yogurt"
T7446,"napkins,brown bread"
T7447,"bottled water,domestic eggs,pickled vegetables,margarine"
T7448,"salty snack,whole milk"
T7449,"whipped/sour cream,canned beer"
T7450,"frankfurter,domestic eggs"
T7451,"specialty chocolate,other vegetables"
T7452,"root vegetables,shopping bags"
T7453,"root vegetables,specialty chocolate"
T7454,"soda,abrasive cleaner,seasonal products"
T7455,"whole milk,frozen fish,specialty chocolate"
T7456,"rice,dish cleaner"
T7457,"beef,cream cheese "
T7458,"citrus fruit,sugar"
T7459,"hamburger meat,whole milk"
T7460,"rolls/buns,other vegetables,curd,spread cheese,candles"
T7461,"red/blush wine,pork"
T7462,"other vegetables,yogurt"
T7463,"beverages,cake bar,cake bar,frozen meals"
T7464,"whole milk,hard cheese"
T7465,"ham,cream cheese "
T7466,"sausage,whole milk,cake bar"
T7467,"whole milk,rolls/buns,cling film/bags"
T7468,"mayonnaise,shopping bags"
T7469,"tropical fruit,UHT-milk"
T7470,"pastry,margarine"
T7471,"meat,yogurt"
T7472,"UHT-milk,yogurt"
T7473,"citrus fruit,waffles"
T7474,"curd,whole milk"
T7475,"grapes,pickled vegetables"
T7476,"misc. beverages,coffee"
T7477,"male cosmetics,baking powder"
T7478,"UHT-milk,curd,chocolate"
T7479,"other vegetables,bottled water,white bread"
T7480,"bottled water,long life bakery product,rolls/buns"
T7481,"seasonal products,pot plants,whole milk,dental care"
T7482,"UHT-milk,processed cheese"
T7483,"pip fruit,frozen meals"
T7484,"curd,shopping bags"
T7485,"pastry,bottled beer"
T7486,"yogurt,photo/film"
T7487,"whole milk,whole milk"
T7488,"butter,bottled water"
T7489,"chocolate marshmallow,newspapers"
T7490,"canned beer,pastry"
T7491,"yogurt,tropical fruit"
T7492,"tropical fruit,whole milk,other vegetables,long life bakery product"
T7493,"butter milk,sausage,UHT-milk,yogurt,canned beer"
T7494,"chicken,bottled water,brown bread,hygiene articles"
T7495,"frankfurter,citrus fruit,yogurt,frozen vegetables"
T7496,"dessert,coffee,whole milk,cream cheese "
T7497,"citrus fruit,pastry,salt"
T7498,"pip fruit,soda,jam"
T7499,"frankfurter,butter,mustard"
T7500,"oil,yogurt"
T7501,"yogurt,newspapers"
T7502,"fruit/vegetable juice,candy,hygiene articles"
T7503,"butter milk,white wine"
T7504,"rolls/buns,packaged fruit/vegetables"
T7505,"whole milk,yogurt"
T7506,"white bread,nuts/prunes"
T7507,"UHT-milk,whole milk"
T7508,"waffles,rolls/buns"
T7509,"nut snack,canned beer"
T7510,"dessert,rolls/buns"
T7511,"chocolate,beverages"
T7512,"beef,hard cheese,soft cheese,yogurt"
T7513,"white bread,salty snack"
T7514,"bottled water,other vegetables"
T7515,"soda,margarine"
T7516,"whole milk,bottled water"
T7517,"soda,roll products "
T7518,"salty snack,butter"
T7519,"bottled beer,domestic eggs,brown bread,chewing gum"
T7520,"nut snack,bottled water"
T7521,"other vegetables,rolls/buns"
T7522,"root vegetables,soda,specialty bar,other vegetables,frozen vegetables"
T7523,"tropical fruit,soda"
T7524,"hamburger meat,curd"
T7525,"misc. beverages,sausage,root vegetables,liquor (appetizer),coffee"
T7526,"sausage,ice cream,rolls/buns"
T7527,"pork,rolls/buns,other vegetables"
T7528,"root vegetables,sausage,whole milk,chewing gum,brown bread"
T7529,"soda,whole milk,shopping bags"
T7530,"rolls/buns,whole milk"
T7531,"pork,pip fruit"
T7532,"root vegetables,pasta,pip fruit,red/blush wine"
T7533,"shopping bags,cream cheese ,cream cheese "
T7534,"sausage,beverages"
T7535,"sausage,whole milk,root vegetables,citrus fruit"
T7536,"frankfurter,whole milk"
T7537,"pork,meat,whole milk,salty snack,whole milk,frozen potato products,processed cheese,rolls/buns"
T7538,"sugar,berries,seasonal products,bottled beer"
T7539,"bottled water,margarine,onions,other vegetables,whole milk"
T7540,"pork,whole milk"
T7541,"pork,frankfurter,other vegetables,potato products"
T7542,"canned beer,citrus fruit"
T7543,"bottled beer,root vegetables,pip fruit,other vegetables,dessert,rolls/buns,shopping bags"
T7544,"ice cream,shopping bags"
T7545,"butter milk,whipped/sour cream"
T7546,"napkins,whole milk,chocolate marshmallow"
T7547,"tropical fruit,domestic eggs,chocolate"
T7548,"shopping bags,rolls/buns"
T7549,"instant coffee,domestic eggs"
T7550,"whipped/sour cream,cake bar"
T7551,"other vegetables,whole milk,artif. sweetener"
T7552,"UHT-milk,cream cheese "
T7553,"frankfurter,domestic eggs"
T7554,"red/blush wine,domestic eggs"
T7555,"meat,whipped/sour cream"
T7556,"shopping bags,salty snack"
T7557,"domestic eggs,specialty bar"
T7558,"newspapers,yogurt"
T7559,"dessert,yogurt,shopping bags"
T7560,"whole milk,rolls/buns"
T7561,"tropical fruit,dessert,domestic eggs"
T7562,"whole milk,root vegetables,hygiene articles"
T7563,"chicken,misc. beverages"
T7564,"rolls/buns,cream cheese ,yogurt"
T7565,"pastry,other vegetables"
T7566,"cat food,whipped/sour cream,whole milk"
T7567,"sausage,specialty cheese"
T7568,"root vegetables,sweet spreads"
T7569,"whole milk,pastry,butter,whole milk"
T7570,"tropical fruit,frozen meals"
T7571,"bottled water,rolls/buns"
T7572,"frankfurter,whole milk,instant coffee,bottled water"
T7573,"tropical fruit,bottled beer,domestic eggs,rolls/buns,long life bakery product,other vegetables,skin care"
T7574,"frankfurter,fruit/vegetable juice,shopping bags"
T7575,"whole milk,soda"
T7576,"frankfurter,yogurt"
T7577,"misc. beverages,tea"
T7578,"sausage,frozen potato products"
T7579,"root vegetables,whole milk"
T7580,"whole milk,beef"
T7581,"rolls/buns,canned beer,tropical fruit,chewing gum,margarine"
T7582,"citrus fruit,soda,white bread"
T7583,"pip fruit,pasta"
T7584,"whole milk,coffee"
T7585,"ham,cream cheese "
T7586,"chicken,ice cream"
T7587,"misc. beverages,pip fruit"
T7588,"root vegetables,hard cheese"
T7589,"bottled beer,canned vegetables"
T7590,"other vegetables,skin care,domestic eggs"
T7591,"whole milk,bottled beer"
T7592,"chicken,coffee"
T7593,"sausage,whipped/sour cream,waffles"
T7594,"turkey,kitchen towels"
T7595,"butter,white bread"
T7596,"soda,instant coffee"
T7597,"bottled beer,soda"
T7598,"semi-finished bread,rolls/buns"
T7599,"whipped/sour cream,chocolate"
T7600,"grapes,whipped/sour cream"
T7601,"cat food,domestic eggs"
T7602,"citrus fruit,shopping bags"
T7603,"other vegetables,whole milk"
T7604,"hamburger meat,hygiene articles"
T7605,"other vegetables,whole milk"
T7606,"frankfurter,oil,soda"
T7607,"beef,other vegetables"
T7608,"pork,detergent,bottled beer"
T7609,"citrus fruit,whole milk,UHT-milk"
T7610,"cream cheese ,yogurt,whipped/sour cream"
T7611,"coffee,tidbits"
T7612,"turkey,soft cheese,other vegetables,canned beer"
T7613,"sausage,yogurt"
T7614,"pork,citrus fruit,chocolate marshmallow,white bread,whipped/sour cream"
T7615,"whole milk,rolls/buns,jam,red/blush wine"
T7616,"tropical fruit,citrus fruit,male cosmetics"
T7617,"oil,whipped/sour cream,specialty cheese,soda,beverages"
T7618,"red/blush wine,pip fruit"
T7619,"canned beer,shopping bags"
T7620,"brown bread,pip fruit"
T7621,"long life bakery product,bottled beer"
T7622,"hamburger meat,coffee"
T7623,"hamburger meat,sugar"
T7624,"male cosmetics,soda"
T7625,"canned beer,flower soil/fertilizer"
T7626,"whole milk,margarine"
T7627,"dessert,pickled vegetables,cat food"
T7628,"chewing gum,misc. beverages"
T7629,"whipped/sour cream,salty snack"
T7630,"chicken,chocolate,chewing gum"
T7631,"pip fruit,soda,condensed milk"
T7632,"citrus fruit,candy"
T7633,"other vegetables,other vegetables"
T7634,"coffee,napkins"
T7635,"red/blush wine,curd"
T7636,"root vegetables,frozen fish"
T7637,"whole milk,margarine"
T7638,"other vegetables,bottled water,cereals"
T7639,"bottled beer,whole milk,bottled water"
T7640,"frozen fish,rolls/buns"
T7641,"sugar,shopping bags"
T7642,"other vegetables,coffee"
T7643,"rolls/buns,specialty bar"
T7644,"hamburger meat,other vegetables"
T7645,"shopping bags,yogurt"
T7646,"root vegetables,bottled beer"
T7647,"soda,yogurt"
T7648,"pastry,waffles,napkins"
T7649,"sausage,fruit/vegetable juice"
T7650,"pork,sweet spreads"
T7651,"ice cream,pip fruit"
T7652,"UHT-milk,pork"
T7653,"whole milk,sugar"
T7654,"root vegetables,fruit/vegetable juice"
T7655,"cat food,whole milk,chocolate"
T7656,"bottled water,specialty bar,curd"
T7657,"tropical fruit,yogurt,curd,margarine"
T7658,"citrus fruit,tropical fruit"
T7659,"whole milk,butter milk,domestic eggs"
T7660,"whole milk,sauces"
T7661,"canned beer,shopping bags,rolls/buns,yogurt,butter milk"
T7662,"other vegetables,margarine,other vegetables"
T7663,"canned beer,semi-finished bread"
T7664,"rolls/buns,domestic eggs"
T7665,"rolls/buns,yogurt"
T7666,"chicken,soda"
T7667,"UHT-milk,UHT-milk"
T7668,"rolls/buns,domestic eggs"
T7669,"canned fish,rolls/buns,chocolate,artif. sweetener"
T7670,"yogurt,salty snack"
T7671,"yogurt,jam"
T7672,"root vegetables,salty snack"
T7673,"napkins,white bread"
T7674,"dessert,shopping bags"
T7675,"whole milk,root vegetables"
T7676,"domestic eggs,newspapers"
T7677,"tropical fruit,berries,mayonnaise"
T7678,"yogurt,pot plants"
T7679,"beef,white wine"
T7680,"tropical fruit,pastry,margarine"
T7681,"tropical fruit,shopping bags"
T7682,"soda,brown bread"
T7683,"kitchen towels,rolls/buns"
T7684,"sausage,other vegetables"
T7685,"sausage,chocolate"
T7686,"waffles,curd"
T7687,"other vegetables,fruit/vegetable juice"
T7688,"napkins,other vegetables,pot plants"
T7689,"soda,other vegetables,bottled water,white bread,frozen meals,onions,bottled beer,margarine"
T7690,"liquor,brandy"
T7691,"canned beer,napkins"
T7692,"beef,misc. beverages,beef,salty snack"
T7693,"whole milk,butter"
T7694,"yogurt,whole milk,pickled vegetables,long life bakery product,mustard"
T7695,"citrus fruit,ham"
T7696,"rolls/buns,root vegetables,root vegetables,pastry,cake bar,canned fish"
T7697,"pip fruit,canned beer"
T7698,"whole milk,rolls/buns"
T7699,"tropical fruit,butter milk,shopping bags"
T7700,"chicken,citrus fruit"
T7701,"beverages,sugar"
T7702,"whipped/sour cream,Instant food products"
T7703,"fruit/vegetable juice,margarine"
T7704,"other vegetables,fruit/vegetable juice"
T7705,"citrus fruit,whole milk"
T7706,"berries,other vegetables,fruit/vegetable juice"
T7707,"whole milk,chocolate marshmallow"
T7708,"tropical fruit,other vegetables"
T7709,"rolls/buns,soda,red/blush wine"
T7710,"bottled water,other vegetables"
T7711,"tropical fruit,curd,brown bread"
T7712,"pork,butter"
T7713,"sausage,domestic eggs"
T7714,"root vegetables,hard cheese,pastry"
T7715,"soda,yogurt"
T7716,"dessert,curd,whole milk,bottled water"
T7717,"bottled water,bottled water"
T7718,"frankfurter,whole milk"
T7719,"whole milk,other vegetables"
T7720,"fruit/vegetable juice,flower (seeds)"
T7721,"turkey,whole milk"
T7722,"tropical fruit,pork,newspapers"
T7723,"grapes,curd"
T7724,"coffee,yogurt"
T7725,"butter milk,canned beer,yogurt,semi-finished bread,margarine"
T7726,"rolls/buns,newspapers"
T7727,"pork,pork,margarine,other vegetables"
T7728,"soda,frozen potato products,white wine"
T7729,"domestic eggs,pastry"
T7730,"whole milk,curd,rolls/buns,rolls/buns"
T7731,"rolls/buns,long life bakery product"
T7732,"meat,rolls/buns"
T7733,"beef,ketchup,pork,hygiene articles"
T7734,"bottled water,onions"
T7735,"butter,sugar"
T7736,"whole milk,whipped/sour cream"
T7737,"specialty chocolate,canned fish"
T7738,"candy,baking powder,canned fish"
T7739,"sausage,pasta"
T7740,"root vegetables,root vegetables"
T7741,"rolls/buns,yogurt"
T7742,"ham,rolls/buns"
T7743,"citrus fruit,frozen meals"
T7744,"whole milk,domestic eggs"
T7745,"rolls/buns,coffee"
T7746,"whole milk,shopping bags"
T7747,"canned fish,fruit/vegetable juice"
T7748,"butter milk,soda"
T7749,"waffles,specialty chocolate"
T7750,"specialty bar,rolls/buns,processed cheese"
T7751,"newspapers,white bread"
T7752,"bottled beer,other vegetables"
T7753,"sausage,root vegetables"
T7754,"soda,frankfurter,cream cheese ,butter"
T7755,"bags,yogurt,soda"
T7756,"pip fruit,fruit/vegetable juice"
T7757,"chicken,other vegetables"
T7758,"fruit/vegetable juice,butter,brown bread,dental care"
T7759,"meat,hamburger meat"
T7760,"pip fruit,yogurt"
T7761,"frankfurter,chocolate,mayonnaise,oil"
T7762,"chicken,other vegetables,pastry,onions"
T7763,"napkins,frozen vegetables"
T7764,"onions,other vegetables"
T7765,"other vegetables,cake bar"
T7766,"whole milk,root vegetables"
T7767,"frozen meals,rolls/buns"
T7768,"chicken,whole milk,margarine,soda"
T7769,"beverages,pastry"
T7770,"citrus fruit,candy"
T7771,"soda,flower (seeds),jam"
T7772,"butter,chocolate"
T7773,"tropical fruit,condensed milk,pastry"
T7774,"soft cheese,sugar"
T7775,"butter,dish cleaner,light bulbs"
T7776,"salty snack,butter milk"
T7777,"root vegetables,whole milk"
T7778,"root vegetables,butter milk"
T7779,"curd,waffles"
T7780,"whole milk,canned beer"
T7781,"yogurt,yogurt"
T7782,"curd cheese,chocolate marshmallow"
T7783,"curd,spices,frozen fish"
T7784,"citrus fruit,butter milk,cream cheese "
T7785,"cream cheese ,popcorn,frozen fish"
T7786,"tropical fruit,rolls/buns"
T7787,"coffee,cling film/bags"
T7788,"berries,specialty cheese"
T7789,"nuts/prunes,whole milk"
T7790,"sugar,napkins"
T7791,"salty snack,rolls/buns"
T7792,"frozen vegetables,frozen vegetables"
T7793,"hamburger meat,flour,cling film/bags"
T7794,"beverages,other vegetables"
T7795,"beef,pasta"
T7796,"frozen fruits,pot plants"
T7797,"pastry,ice cream"
T7798,"other vegetables,specialty fat"
T7799,"other vegetables,dishes"
T7800,"curd,bottled beer"
T7801,"frankfurter,yogurt,canned beer"
T7802,"tropical fruit,butter milk"
T7803,"turkey,ham,whole milk,citrus fruit,pastry,soda"
T7804,"rolls/buns,other vegetables"
T7805,"meat,semi-finished bread"
T7806,"pork,sugar"
T7807,"other vegetables,shopping bags"
T7808,"canned beer,tropical fruit"
T7809,"UHT-milk,tropical fruit"
T7810,"whipped/sour cream,pot plants"
T7811,"pet care,other vegetables"
T7812,"beef,bottled beer"
T7813,"citrus fruit,whipped/sour cream,onions,other vegetables,butter"
T7814,"root vegetables,ice cream"
T7815,"chewing gum,frozen vegetables"
T7816,"frankfurter,bottled water"
T7817,"yogurt,chicken,UHT-milk,bottled water"
T7818,"sausage,beef"
T7819,"frankfurter,sliced cheese,butter"
T7820,"whole milk,bottled water"
T7821,"hard cheese,napkins,bottled water"
T7822,"rolls/buns,whipped/sour cream"
T7823,"frankfurter,ketchup"
T7824,"tropical fruit,pastry"
T7825,"yogurt,yogurt"
T7826,"frankfurter,whipped/sour cream"
T7827,"pip fruit,pastry"
T7828,"soda,bottled water"
T7829,"meat,yogurt,soda,red/blush wine"
T7830,"processed cheese,whole milk,soda,domestic eggs"
T7831,"hamburger meat,brown bread"
T7832,"yogurt,coffee"
T7833,"waffles,brown bread"
T7834,"other vegetables,bottled beer,cleaner"
T7835,"semi-finished bread,waffles"
T7836,"other vegetables,curd"
T7837,"whole milk,sliced cheese"
T7838,"yogurt,pet care"
T7839,"sugar,shopping bags,instant coffee"
T7840,"pork,other vegetables"
T7841,"yogurt,pip fruit"
T7842,"dog food,white bread"
T7843,"liver loaf,processed cheese"
T7844,"frozen meals,sausage,pastry,yogurt"
T7845,"tropical fruit,whole milk"
T7846,"berries,nut snack,sliced cheese"
T7847,"chicken,cat food"
T7848,"beef,roll products ,root vegetables,chicken,waffles,male cosmetics,grapes,brown bread"
T7849,"root vegetables,citrus fruit"
T7850,"pork,pip fruit"
T7851,"canned beer,yogurt"
T7852,"pork,white wine,margarine"
T7853,"bottled beer,yogurt"
T7854,"sausage,roll products "
T7855,"pork,pastry"
T7856,"dessert,dessert,flour"
