ID,Itemsets
T3220,"cake,cookies,cottage cheese,toothpaste"
T3221,cookies
T3222,cookies
T3223,escalope
T3224,eggs
T3225,"chocolate,french fries,hot dogs"
T3226,chocolate
T3227,eggs
T3228,"ham,grated cheese,ground beef,spaghetti,milk,chicken,eggs,honey,burger sauce,french fries,body spray,fresh bread"
T3229,milk
T3230,"eggs,french fries"
T3231,"french fries,cookies"
T3232,eggs
T3233,"vegetables mix,eggs,whole wheat rice"
T3234,"spaghetti,eggs,chocolate"
T3235,white wine
T3236,"eggs,whole wheat rice"
T3237,"eggs,honey"
T3238,"turkey,chocolate,muffins,eggs"
T3239,"milk,butter,eggs,whole wheat rice"
T3240,"shrimp,tomatoes,mineral water,flax seed,chicken,pancakes,frozen smoothie"
T3241,"burgers,ground beef,spaghetti,whole wheat rice,cottage cheese"
T3242,"turkey,shrimp,frozen vegetables,tomatoes,parmesan cheese,ground beef,spaghetti,mineral water,milk,vegetables mix,nonfat milk,green grapes,whole wheat rice"
T3243,"dessert wine,whole wheat rice,chocolate,cookies"
T3244,"nonfat milk,eggs,cake"
T3245,"tomato sauce,spaghetti,olive oil,mushroom cream sauce,green tea"
T3246,"parmesan cheese,ground beef,spaghetti,olive oil,cereals,strawberries,fresh bread,white wine,cauliflower"
T3247,"burgers,almonds,carrots"
T3248,"turkey,black tea,eggs"
T3249,"turkey,eggs,strawberries"
T3250,pancakes
T3251,"turkey,red wine,whole wheat rice,bug spray,rice,green beans"
T3252,"mineral water,olive oil,cake,chocolate"
T3253,burgers
T3254,"frozen vegetables,parmesan cheese,spaghetti,mineral water,whole wheat rice,cake,frozen smoothie,cottage cheese,mint"
T3255,"tomato sauce,spaghetti"
T3256,"fresh tuna,shrimp,meatballs,milk,chicken,eggs,clothes accessories,salad,fresh bread,mint"
T3257,"turkey,eggs"
T3258,"chocolate,frozen vegetables,tomatoes,spaghetti,milk,cake,escalope,mushroom cream sauce"
T3259,"frozen vegetables,tomatoes,mineral water,eggs,cake,frozen smoothie,hot dogs,protein bar"
T3260,"shrimp,mineral water,chocolate,soup,milk,black tea"
T3261,"frozen vegetables,mineral water,milk,energy bar,whole wheat rice,low fat yogurt"
T3262,"herb & pepper,shrimp,frozen vegetables,ground beef,muffins,blueberries,french fries,cookies,mushroom cream sauce"
T3263,"spaghetti,nonfat milk,low fat yogurt"
T3264,"escalope,pasta,mushroom cream sauce"
T3265,"chocolate,champagne"
T3266,low fat yogurt
T3267,"chocolate,champagne"
T3268,"soup,avocado,milk,honey,cottage cheese,green tea"
T3269,"shrimp,frozen vegetables,spaghetti,bug spray,champagne,frozen smoothie,fresh bread"
T3270,"grated cheese,butter,chocolate,french fries"
T3271,mayonnaise
T3272,"frozen vegetables,mineral water,muffins,mushroom cream sauce,pancakes,green tea"
T3273,low fat yogurt
T3274,"tomatoes,pepper,spaghetti,eggs,pet food,tea,chocolate,hot dogs"
T3275,"ground beef,eggs,cake"
T3276,mineral water
T3277,"tomatoes,eggs,antioxydant juice,french fries,brownies,gluten free bar,fresh bread"
T3278,french fries
T3279,"champagne,frozen smoothie"
T3280,"energy bar,cottage cheese"
T3281,"muffins,oil,escalope"
T3282,"spaghetti,mineral water,soup,avocado,milk,chicken,cereals"
T3283,"chocolate,ground beef,milk"
T3284,"parmesan cheese,whole wheat pasta,spaghetti,soup,almonds,cake,champagne,hot dogs,protein bar,tomato juice,fresh bread"
T3285,candy bars
T3286,"frozen vegetables,ground beef,spaghetti,green grapes,cooking oil"
T3287,"green tea,escalope"
T3288,yogurt cake
T3289,energy drink
T3290,"milk,hot dogs,fresh bread"
T3291,"chocolate,herb & pepper,milk,eggs,low fat yogurt"
T3292,"mineral water,nonfat milk,cake"
T3293,"burgers,frozen vegetables,gums,french fries,hot dogs,green tea,honey"
T3294,meatballs
T3295,"burgers,frozen vegetables,mineral water,meatballs,milk,honey,ham,french fries,frozen smoothie,green tea"
T3296,"butter,eggs,sparkling water,pancakes"
T3297,green tea
T3298,rice
T3299,french fries
T3300,"tomatoes,mineral water,french fries"
T3301,"cookies,low fat yogurt"
T3302,"red wine,frozen vegetables,ground beef,mineral water,vegetables mix,eggs,rice,brownies"
T3303,mineral water
T3304,"grated cheese,ground beef,olive oil,pancakes,mushroom cream sauce,hot dogs"
T3305,"ham,red wine,mineral water,butter,french wine,cake,chicken,carrots,cottage cheese"
T3306,"red wine,frozen vegetables,tomatoes,ground beef,pet food,french fries,brownies,low fat yogurt,green tea"
T3307,frozen vegetables
T3308,"mineral water,chocolate,milk,eggs"
T3309,milk
T3310,"muffins,low fat yogurt"
T3311,"shrimp,green grapes,pancakes,eggs,cake"
T3312,"antioxydant juice,chocolate"
T3313,"olive oil,eggs,cake,french fries,hot dogs,strawberries,asparagus,salad,green tea"
T3314,"burgers,spaghetti,milk,olive oil,chicken,french fries,tomato juice,magazines"
T3315,"eggs,honey"
T3316,french fries
T3317,"spaghetti,mineral water,nonfat milk,honey,carrots,cottage cheese"
T3318,"ground beef,whole wheat rice,extra dark chocolate,fresh bread,candy bars"
T3319,"ground beef,soup,bacon,pancakes,cooking oil,barbecue sauce,green tea"
T3320,milk
T3321,"spaghetti,energy bar,cider,pancakes,eggs,cake"
T3322,"milk,energy bar"
T3323,"dessert wine,mineral water,barbecue sauce,green tea"
T3324,"frozen vegetables,ground beef,spaghetti,chocolate,french fries,escalope,pancakes,tomato juice"
T3325,"frozen vegetables,eggs,barbecue sauce"
T3326,red wine
T3327,"cooking oil,frozen smoothie"
T3328,"escalope,pasta,mushroom cream sauce"
T3329,escalope
T3330,"mineral water,eggs,green tea,frozen smoothie"
T3331,eggs
T3332,"chocolate,bacon,mint green tea"
T3333,"red wine,frozen vegetables,french wine,champagne,green tea"
T3334,strawberries
T3335,"burgers,ham,shrimp,milk,muffins,eggs,whole wheat rice,carrots,oatmeal,pasta,low fat yogurt"
T3336,"parmesan cheese,hot dogs,energy drink,light mayo"
T3337,cookies
T3338,cookies
T3339,"spaghetti,whole weat flour"
T3340,"fresh tuna,soup,avocado,energy bar,butter,chicken,whole wheat rice,barbecue sauce,whole weat flour"
T3341,"burgers,hot dogs,melons"
T3342,"herb & pepper,spaghetti,meatballs,chili,sandwich"
T3343,yogurt cake
T3344,chocolate
T3345,"gums,chocolate"
T3346,"green tea,zucchini"
T3347,"tomatoes,ground beef,butter,green grapes,pancakes,cooking oil,carrots"
T3348,"eggs,cake,fresh bread,low fat yogurt"
T3349,ground beef
T3350,"grated cheese,mineral water,avocado"
T3351,"spaghetti,honey,cake,green tea"
T3352,champagne
T3353,cookies
T3354,"shrimp,pepper,french wine,strong cheese,salmon,green grapes,pancakes,eggs"
T3355,brownies
T3356,"ground beef,mineral water"
T3357,milk
T3358,whole wheat pasta
T3359,"burgers,ground beef,mineral water,frozen smoothie,sparkling water,light mayo"
T3360,"shrimp,spaghetti,salmon,chicken"
T3361,"butter,whole wheat rice"
T3362,pickles
T3363,"cereals,cookies"
T3364,cookies
T3365,cookies
T3366,frozen smoothie
T3367,"grated cheese,frozen vegetables,ground beef,cooking oil,french fries,escalope,brownies"
T3368,"turkey,honey,cooking oil"
T3369,"burgers,chocolate,shrimp"
T3370,"grated cheese,shrimp,frozen vegetables,mineral water,salmon,pancakes,honey,green beans,mushroom cream sauce,gluten free bar,fresh bread"
T3371,pasta
T3372,"vegetables mix,asparagus"
T3373,"herb & pepper,spaghetti"
T3374,"turkey,spaghetti,mushroom cream sauce,green tea"
T3375,"turkey,frozen vegetables,pepper,avocado,muffins,white wine,toothpaste"
T3376,"avocado,yogurt cake"
T3377,"ground beef,spaghetti"
T3378,"burgers,shrimp,frozen vegetables,tomatoes,milk,cake,chocolate,cottage cheese"
T3379,chocolate
T3380,spaghetti
T3381,"mineral water,black tea,eggs,whole wheat rice"
T3382,"turkey,eggs,french fries,frozen smoothie,green tea"
T3383,"chocolate,champagne"
T3384,"tomatoes,eggs,melons,mint,green tea"
T3385,eggs
T3386,"frozen vegetables,tomatoes"
T3387,"spaghetti,milk,pancakes"
T3388,"ham,eggs,cake"
T3389,"escalope,pasta"
T3390,"antioxydant juice,french fries,escalope,light mayo"
T3391,"eggs,frozen smoothie,escalope,cookies,pancakes"
T3392,"ground beef,spaghetti,green beans,green tea"
T3393,"fresh tuna,mineral water,milk,french fries,mushroom cream sauce"
T3394,"eggs,green tea"
T3395,"eggs,green tea,chocolate"
T3396,"butter,extra dark chocolate"
T3397,"turkey,mineral water,eggs,green tea,hot dogs,cauliflower"
T3398,"mineral water,pancakes,french fries,cookies,shallot,green tea"
T3399,"mineral water,meatballs,energy drink"
T3400,"shrimp,ground beef,pepper,spaghetti"
T3401,spaghetti
T3402,"sparkling water,energy drink,light mayo"
T3403,cookies
T3404,"escalope,fresh bread"
T3405,spaghetti
T3406,"spaghetti,olive oil,chicken,eggs,green tea"
T3407,"mineral water,avocado,oil"
T3408,milk
T3409,"chocolate,milk,eggs,french fries"
T3410,"eggs,french fries,frozen smoothie"
T3411,"tomatoes,pepper,mineral water,milk,salmon,nonfat milk,eggs,gums,cooking oil,escalope"
T3412,"grated cheese,shrimp,frozen vegetables,cider,chocolate"
T3413,"turkey,grated cheese,milk,black tea,chicken,chocolate,french fries,frozen smoothie,green tea"
T3414,"burgers,french fries,escalope"
T3415,"shrimp,avocado,low fat yogurt"
T3416,"whole wheat rice,clothes accessories,cookies"
T3417,french fries
T3418,cookies
T3419,chocolate
T3420,"grated cheese,herb & pepper"
T3421,"vegetables mix,french fries"
T3422,"chocolate,ground beef,mineral water,eggs,whole wheat rice"
T3423,"eggs,mushroom cream sauce,candy bars"
T3424,"grated cheese,shrimp,ground beef,mineral water,chocolate,salt"
T3425,"burgers,whole wheat rice,cooking oil,escalope"
T3426,eggs
T3427,french fries
T3428,"ground beef,spaghetti,mineral water"
T3429,energy bar
T3430,"turkey,frozen vegetables,spaghetti,mineral water,eggs,antioxydant juice,french fries,frozen smoothie"
T3431,"butter,escalope,shallot,white wine"
T3432,"mineral water,soup,milk,cooking oil"
T3433,"mineral water,pancakes,low fat yogurt"
T3434,"burgers,milk,eggs,chocolate,french fries"
T3435,cookies
T3436,"burgers,herb & pepper,frozen vegetables,tomatoes,whole wheat pasta,ground beef,spaghetti,mineral water,barbecue sauce,toothpaste"
T3437,"herb & pepper,spaghetti,eggs,escalope"
T3438,"extra dark chocolate,green tea,candy bars"
T3439,cookies
T3440,"milk,frozen smoothie,white wine"
T3441,"burgers,french fries,cookies,strawberries"
T3442,"ground beef,pepper,mineral water,chocolate"
T3443,cookies
T3444,cookies
T3445,"frozen vegetables,chicken,bacon,eggs,honey,extra dark chocolate,eggplant,cottage cheese"
T3446,"frozen vegetables,spaghetti,mineral water,soup,milk,salmon,green grapes,eggs,french fries,shallot,brownies,light mayo,melons,toothpaste"
T3447,"shrimp,frozen vegetables,tomatoes,mineral water,meatballs"
T3448,"chocolate,red wine,shrimp,spaghetti,green tea"
T3449,"avocado,milk,butter,chicken,salmon,eggs,chocolate,fresh bread"
T3450,"spaghetti,milk"
T3451,"spaghetti,olive oil"
T3452,"pepper,cereals,antioxydant juice,sparkling water,shampoo"
T3453,"salmon,cooking oil,carrots"
T3454,"chocolate,red wine,tomatoes,spaghetti,butter,almonds,strong cheese,clothes accessories,green tea,hand protein bar,mint"
T3455,"chocolate,tomatoes,mineral water,olive oil,cooking oil,low fat yogurt,zucchini"
T3456,"pepper,cookies,green tea"
T3457,"ham,chocolate,grated cheese,ground beef,mineral water,eggs,protein bar"
T3458,"shrimp,tomatoes,mineral water,almonds,hot dogs"
T3459,"milk,honey"
T3460,white wine
T3461,"grated cheese,tomatoes,soup,blueberries,cooking oil,chili,green tea,fresh bread,low fat yogurt"
T3462,"meatballs,butter,chicken,cider,whole wheat rice,green tea"
T3463,"green tea,mint"
T3464,"chocolate,frozen vegetables,nonfat milk,pancakes,blueberries,melons,salt"
T3465,"tomatoes,ground beef,spaghetti,mineral water"
T3466,french fries
T3467,"milk,eggs"
T3468,"whole wheat pasta,ground beef,milk,olive oil,champagne,cauliflower"
T3469,"red wine,frozen vegetables,milk,salmon,pancakes,eggs,ham,cereals,french fries,champagne"
T3470,cookies
T3471,"turkey,frozen vegetables,ground beef,spaghetti,soup,olive oil,shallot"
T3472,"energy bar,french fries"
T3473,escalope
T3474,"cake,french fries"
T3475,"tomatoes,spaghetti,mineral water"
T3476,"mineral water,olive oil,eggs,mint"
T3477,"red wine,ground beef,mineral water,eggs,cottage cheese,brownies"
T3478,pancakes
T3479,"spaghetti,mineral water,milk,chocolate"
T3480,"oil,chocolate,cottage cheese"
T3481,"herb & pepper,shrimp,frozen vegetables,mineral water,milk,cooking oil,barbecue sauce,green beans,fresh bread"
T3482,chocolate
T3483,"burgers,ground beef,soup,milk,olive oil,almonds,fromage blanc,pancakes,oil,pet food,french fries,mushroom cream sauce,light mayo,low fat yogurt"
T3484,"burgers,butter,light cream,zucchini"
T3485,"grated cheese,chocolate,soup,salmon,cooking oil,chicken,strawberries,fresh bread,low fat yogurt"
T3486,"turkey,ham"
T3487,olive oil
T3488,"cookies,mushroom cream sauce"
T3489,"grated cheese,ground beef,spaghetti,bacon,pancakes,eggs,barbecue sauce,frozen smoothie,strawberries,white wine"
T3490,"mineral water,eggs,gums"
T3491,"spaghetti,mineral water,chocolate,honey,green beans,french fries,body spray,pancakes"
T3492,"mineral water,eggs,green tea"
T3493,"shrimp,ground beef,pepper,spaghetti,pancakes,honey,body spray"
T3494,"spaghetti,mineral water,eggs,whole wheat rice,french fries,tomato juice,low fat yogurt"
T3495,"spaghetti,mineral water,soup,salmon,green grapes,champagne,mashed potato,cottage cheese,low fat yogurt"
T3496,"herb & pepper,ground beef,tomato sauce,spaghetti,mineral water,chocolate,soup,olive oil,eggs,cake,cooking oil"
T3497,"burgers,salmon,vegetables mix,carrots,green tea"
T3498,"tomatoes,rice,oil,green tea"
T3499,"herb & pepper,ground beef,salmon,spinach,honey,protein bar"
T3500,"chocolate,red wine,tomato sauce,butter,chicken,salmon,french fries,salt,mint"
T3501,cookies
T3502,"burgers,tomatoes,milk,honey,french fries"
T3503,"mineral water,eggs,escalope"
T3504,green tea
T3505,"mineral water,chocolate"
T3506,"herb & pepper,ground beef,spaghetti,green grapes,cake,burger sauce,cooking oil,chicken,cereals,green tea,escalope,magazines,toothpaste,mint"
T3507,chocolate
T3508,"spaghetti,corn,green tea"
T3509,"herb & pepper,shrimp,frozen vegetables,spaghetti,flax seed,fromage blanc,chocolate,french fries,magazines"
T3510,mineral water
T3511,"frozen vegetables,ground beef,almonds,fromage blanc,cooking oil,chocolate,french fries,champagne"
T3512,light mayo
T3513,"burgers,black tea,eggs,chocolate,yogurt cake"
T3514,"meatballs,pancakes,eggs,french fries,yogurt cake"
T3515,"burgers,mineral water,green grapes,barbecue sauce,oatmeal,chocolate,tomato juice"
T3516,"eggs,french fries,frozen smoothie,escalope,cottage cheese"
T3517,"mineral water,eggs,corn,chocolate,honey"
T3518,"shrimp,light mayo"
T3519,cooking oil
T3520,"burgers,low fat yogurt"
T3521,"chocolate,spaghetti,mineral water,soup,pancakes,eggs,hand protein bar"
T3522,green tea
T3523,"frozen vegetables,eggs,melons,low fat yogurt,green tea"
T3524,"spaghetti,mineral water,pancakes,cooking oil,chocolate,frozen smoothie,escalope"
T3525,"chocolate,chili"
T3526,"ground beef,chocolate,cooking oil"
T3527,candy bars
T3528,"burgers,turkey,shrimp,spaghetti,mineral water,chocolate,soup,olive oil,muffins,eggs,cake,french fries,low fat yogurt"
T3529,turkey
T3530,"shrimp,milk,butter,pancakes,eggs"
T3531,cake
T3532,"grated cheese,mineral water,soup,olive oil"
T3533,candy bars
T3534,candy bars
T3535,"turkey,eggs"
T3536,tomatoes
T3537,"herb & pepper,tomatoes,pepper,mineral water,cooking oil,french fries,frozen smoothie,fresh bread"
T3538,"mineral water,light cream,cooking oil,chicken"
T3539,"ground beef,mineral water,olive oil,vegetables mix,light cream,oil,brownies,melons,fresh bread,mayonnaise,candy bars,green tea"
T3540,escalope
T3541,"mineral water,vegetables mix,french fries,fresh bread,cauliflower"
T3542,"spaghetti,strawberries"
T3543,"mineral water,chutney"
T3544,"pickles,herb & pepper,shrimp,tomatoes,ground beef,mineral water,gums,bramble,rice,french fries,frozen smoothie,light mayo,mint,green tea"
T3545,escalope
T3546,"energy bar,salmon,french fries,frozen smoothie,sparkling water,low fat yogurt"
T3547,spaghetti
T3548,cookies
T3549,cookies
T3550,eggs
T3551,herb & pepper
T3552,"shrimp,tomatoes,chocolate,eggs,oil,french fries,escalope,mushroom cream sauce,sandwich"
T3553,"eggs,extra dark chocolate,french fries"
T3554,yogurt cake
T3555,"turkey,french fries"
T3556,"mineral water,brownies,fresh bread"
T3557,"tomatoes,strawberries"
T3558,"frozen vegetables,green tea"
T3559,"dessert wine,shrimp,spaghetti,soup,gums"
T3560,"shrimp,frozen vegetables,ground beef,spaghetti,milk,olive oil,salmon,muffins,eggs,bug spray,chicken,french fries,fresh bread,low fat yogurt"
T3561,"turkey,tomatoes,pepper,mineral water,soup,milk,cake,pet food"
T3562,"black tea,french fries,champagne"
T3563,"fresh tuna,ground beef,pepper,spaghetti,mineral water,olive oil,black tea,almonds,french wine,chicken,strong cheese,pancakes,bug spray,eggplant,fresh bread"
T3564,"mineral water,champagne"
T3565,"spaghetti,eggs,whole wheat rice,honey"
T3566,"burgers,energy bar,eggs,champagne,brownies,green tea"
T3567,"milk,eggs,mint green tea,french fries,cookies,brownies"
T3568,vegetables mix
T3569,"grated cheese,spaghetti,mint"
T3570,"eggs,strawberries"
T3571,"cooking oil,french fries"
T3572,"ground beef,spaghetti,milk,butter,chicken,green tea,french fries,champagne,cookies,white wine,low fat yogurt"
T3573,tomatoes
T3574,"herb & pepper,tomatoes,mineral water,chocolate,soup,cooking oil,cereals,green tea,brownies"
T3575,"tomatoes,mineral water,chocolate,olive oil,energy bar,low fat yogurt,zucchini"
T3576,"chocolate,shrimp,ground beef,spaghetti,whole wheat rice,cake,hot dogs,fresh bread"
T3577,"mineral water,chocolate,low fat yogurt"
T3578,"chocolate,shallot"
T3579,"burgers,shrimp,frozen vegetables,spaghetti,mineral water,chocolate,olive oil,french wine,pancakes,white wine"
T3580,"spaghetti,mineral water,escalope,low fat yogurt"
T3581,"frozen vegetables,milk,butter,chicken,fromage blanc,eggs,cake,cooking oil,brownies,tomato juice"
T3582,"burgers,cookies,green tea"
T3583,"red wine,barbecue sauce,chili,pet food,whole weat flour,french fries,low fat yogurt"
T3584,"mineral water,milk,chocolate,cookies"
T3585,"shrimp,tomatoes,ground beef,milk,cooking oil,white wine"
T3586,"mineral water,milk,olive oil,energy bar,whole wheat rice"
T3587,turkey
T3588,"honey,cottage cheese,green tea"
T3589,"almonds,french wine"
T3590,"turkey,shrimp,pepper,spaghetti,soup,olive oil,green grapes,pancakes,honey,burger sauce,extra dark chocolate"
T3591,"milk,sparkling water,asparagus,low fat yogurt"
T3592,"ground beef,spaghetti,mineral water,french wine,eggs,extra dark chocolate"
T3593,eggs
T3594,"herb & pepper,red wine,mineral water,soup,milk,chicken,corn,carrots,whole weat flour,cereals,french fries,pancakes,asparagus"
T3595,eggs
T3596,"eggs,escalope"
T3597,"burgers,mineral water,eggs"
T3598,"meatballs,cake"
T3599,"grated cheese,ground beef,mineral water,clothes accessories,french fries,tomato juice,green tea"
T3600,"grated cheese,ground beef,spaghetti,cake,green tea"
T3601,"burgers,red wine,tomatoes,spaghetti,meatballs,bacon,salmon,shampoo"
T3602,french fries
T3603,"frozen vegetables,tomatoes,green tea,french fries,frozen smoothie,hot dogs"
T3604,"tomatoes,mineral water,milk,olive oil,chicken,eggs,brownies,pancakes,low fat yogurt"
T3605,"shrimp,pancakes"
T3606,gums
T3607,"frozen vegetables,spaghetti,cookies"
T3608,"mineral water,olive oil,french wine,eggs,gums,antioxydant juice,low fat yogurt"
T3609,"whole wheat pasta,spaghetti,mineral water,almonds,cooking oil,chocolate,mint"
T3610,"fresh tuna,herb & pepper,mineral water,milk,cereals"
T3611,"soup,honey,cake,french fries,hot dogs,sparkling water,brownies,strawberries,pancakes,yogurt cake"
T3612,french fries
T3613,mint
T3614,"milk,green tea"
T3615,"ham,tomatoes,ground beef,mineral water,salmon"
T3616,"shrimp,frozen vegetables,mineral water,chocolate,soup,milk,olive oil,eggs,cake"
T3617,ground beef
T3618,mineral water
T3619,"green tea,french fries,brownies"
T3620,"mineral water,energy bar,salmon,cooking oil,shallot,low fat yogurt"
T3621,"mineral water,honey,cottage cheese"
T3622,"burgers,frozen vegetables,mineral water"
T3623,"mineral water,gums"
T3624,frozen smoothie
T3625,"ham,frozen vegetables,ground beef,spaghetti,mineral water,chocolate,olive oil,vegetables mix,eggs,tomato juice"
T3626,"spaghetti,milk,cake,burger sauce,chocolate,white wine"
T3627,"turkey,ground beef,chocolate,escalope"
T3628,"strong cheese,vegetables mix,french fries,green tea"
T3629,"chocolate,shrimp,mineral water,milk,barbecue sauce,cereals,french fries,low fat yogurt"
T3630,"mineral water,cottage cheese,pancakes"
T3631,"soup,olive oil,green tea,cottage cheese,honey"
T3632,"cake,mint"
T3633,"turkey,grated cheese,butter,eggs,eggplant,chocolate,french fries"
T3634,"chocolate,champagne,green tea"
T3635,"green grapes,chocolate"
T3636,"frozen vegetables,tomatoes,ground beef,soup,milk,light cream,cooking oil,chicken,chocolate,low fat yogurt"
T3637,"burgers,tomatoes,eggs,cake,french fries,frozen smoothie,cookies,hot dogs,light mayo,tomato juice"
T3638,"mineral water,soup,eggs"
T3639,"pickles,chocolate,energy drink,low fat yogurt"
T3640,"grated cheese,mineral water,chocolate,milk,black tea,chicken,green tea,mint"
T3641,"herb & pepper,avocado,salmon,rice,cottage cheese,magazines,green tea"
T3642,"burgers,fresh tuna,spaghetti,energy bar,bacon,eggs,french fries,escalope,pancakes,gluten free bar,light mayo"
T3643,"shrimp,frozen vegetables,ground beef,spaghetti,mineral water,milk,oil,cereals,french fries,champagne,frozen smoothie,low fat yogurt"
T3644,"tomatoes,mineral water,cooking oil,chocolate"
T3645,french fries
T3646,"spaghetti,mineral water,yogurt cake,light mayo,low fat yogurt"
T3647,frozen vegetables
T3648,"mineral water,frozen smoothie,low fat yogurt"
T3649,"mineral water,chicken,hot dogs"
T3650,"fresh tuna,pancakes,cake,cottage cheese,brownies,yogurt cake,white wine,green tea"
T3651,"frozen vegetables,spaghetti"
T3652,cookies
T3653,"chocolate,grated cheese,salmon,french fries,cookies,shallot,tomato juice,low fat yogurt"
T3654,"parmesan cheese,chocolate,black tea,cookies"
T3655,"mineral water,carrots,chocolate,escalope,pancakes"
T3656,"turkey,burgers,fresh tuna,frozen vegetables,eggs,cake,pancakes,fresh bread"
T3657,soup
T3658,escalope
T3659,"herb & pepper,ground beef,oatmeal,napkins"
T3660,"shrimp,frozen vegetables,spaghetti,mineral water,milk,energy bar,chicken,chocolate,mint"
T3661,"butter,low fat yogurt"
T3662,hot dogs
T3663,cookies
T3664,"grated cheese,antioxydant juice,low fat yogurt"
T3665,"pancakes,eggs"
T3666,"spaghetti,eggs,cake,escalope"
T3667,"herb & pepper,shrimp,chocolate,frozen smoothie"
T3668,"burgers,tomatoes,oil,cereals,chocolate,french fries,escalope,champagne"
T3669,salt
T3670,"turkey,frozen vegetables,ground beef,eggs,barbecue sauce,eggplant,champagne,escalope,green tea"
T3671,"turkey,ground beef,olive oil,eggs,blueberries,bug spray,green tea"
T3672,"turkey,burgers,grated cheese,pepper,spaghetti,eggs,gums,low fat yogurt,green tea"
T3673,"frozen vegetables,tomatoes,milk,salmon,cake,escalope"
T3674,spaghetti
T3675,mineral water
T3676,french fries
T3677,"chocolate,spaghetti,olive oil,almonds,salmon,vegetables mix,frozen smoothie,cottage cheese,yogurt cake"
T3678,"spaghetti,olive oil,fromage blanc,pancakes,eggs,cereals,clothes accessories,yogurt cake,gluten free bar,fresh bread,green tea"
T3679,mineral water
T3680,"burgers,red wine,spaghetti,milk,chicken,ham,chocolate,french fries"
T3681,"burgers,frozen vegetables,mineral water,milk,olive oil,honey,chocolate"
T3682,"grated cheese,ground beef,pepper,spaghetti,mineral water,chocolate,salmon,pancakes,eggs,escalope,cookies,fresh bread"
T3683,"chocolate,champagne"
T3684,"meatballs,muffins,cottage cheese,strawberries,protein bar"
T3685,"french fries,light mayo"
T3686,"chocolate,shrimp,whole wheat pasta,ground beef,milk,french fries"
T3687,"turkey,frozen vegetables,avocado,butter,green grapes,cake,barbecue sauce,tomato juice"
T3688,"burgers,mineral water,chocolate,pancakes,honey,cooking oil,light mayo,hand protein bar,zucchini,green tea"
T3689,"chocolate,tomatoes,salmon"
T3690,"energy bar,chicken,eggs,light mayo"
T3691,frozen smoothie
T3692,"grated cheese,olive oil,french wine,chicken,cider,bacon,honey,chocolate,french fries,frozen smoothie"
T3693,"turkey,ham,grated cheese,herb & pepper,red wine,shrimp,ground beef,spaghetti,mineral water,pancakes,whole wheat rice,cereals"
T3694,french fries
T3695,"olive oil,antioxydant juice,french fries,cookies,hand protein bar,green tea"
T3696,"burgers,shrimp,ground beef,spaghetti,mineral water,eggs,whole wheat rice,cereals,chocolate"
T3697,"ground beef,spaghetti,mineral water,cooking oil"
T3698,pasta
T3699,"turkey,ground beef,pepper,spaghetti,chocolate,pancakes,rice,cookies"
T3700,green tea
T3701,"french fries,escalope,pasta"
T3702,"antioxydant juice,brownies"
T3703,"extra dark chocolate,mashed potato"
T3704,burgers
T3705,chicken
T3706,antioxydant juice
T3707,antioxydant juice
T3708,"whole wheat pasta,olive oil,oil,clothes accessories,pasta,white wine,green tea"
T3709,"frozen vegetables,eggs"
T3710,french fries
T3711,"herb & pepper,hot dogs"
T3712,"frozen vegetables,spaghetti,mineral water,almonds,green grapes,whole wheat rice,cake,gums,eggplant,cereals,french fries,fresh bread,low fat yogurt,green tea"
T3713,strawberries
T3714,"soup,milk,olive oil,muffins"
T3715,"chocolate,whole wheat pasta,spaghetti,cake,blueberries,oil,chicken"
T3716,escalope
T3717,"tomato sauce,mineral water,almonds,eggs,cake,chocolate,brownies"
T3718,milk
T3719,"burgers,ground beef,chicken,whole weat flour,frozen smoothie,escalope,hot dogs,green tea"
T3720,"frozen vegetables,avocado,milk,tomato juice"
T3721,champagne
T3722,"cookies,honey"
T3723,"chocolate,shrimp,pepper,spaghetti,mineral water,nonfat milk,blueberries,light cream,chicken,carrots"
T3724,"turkey,shrimp,chocolate,olive oil,french wine,honey"
T3725,"chutney,eggs,body spray"
T3726,"whole wheat pasta,ground beef,spaghetti,meatballs,milk,bacon,soda,green tea"
T3727,"frozen vegetables,ground beef,spaghetti,olive oil,strong cheese,eggs"
T3728,"turkey,escalope,pasta"
T3729,green tea
T3730,mineral water
T3731,"pepper,mineral water"
T3732,"pancakes,honey,barbecue sauce"
T3733,"tomato sauce,mineral water,milk,french wine,pancakes,light cream,cooking oil,chicken,extra dark chocolate,eggplant,champagne,cookies"
T3734,"french fries,energy drink"
T3735,"frozen vegetables,chocolate,escalope,tomato juice"
T3736,"burgers,shrimp,eggplant,brownies"
T3737,french fries
T3738,"frozen vegetables,strawberries,yogurt cake,gluten free bar"
T3739,burgers
T3740,"mineral water,honey,frozen smoothie,cottage cheese,body spray"
T3741,"energy bar,vegetables mix,energy drink,light mayo"
T3742,"turkey,burgers,grated cheese,ground beef,mineral water,milk,vegetables mix,escalope"
T3743,"milk,chocolate,french fries,escalope,pancakes,salad"
T3744,"spaghetti,eggplant,french fries,green tea"
T3745,"milk,chocolate"
T3746,"mineral water,avocado,cake,chocolate,french fries,cottage cheese,pancakes,fresh bread,magazines"
T3747,"grated cheese,eggs,pasta,hot dogs,sparkling water"
T3748,whole wheat pasta
T3749,whole wheat pasta
T3750,"spaghetti,mineral water,frozen smoothie,pancakes"
