ID,Itemsets
U11723,Justice League
U11724,Mostly Martha
U11725,What the #$*! Do We Know!?
U11726,Richard III
U11727,"Immortal Beloved,Something's Gotta Give"
U11728,Something's Gotta Give
U11729,Lilo and Stitch
U11730,Something's Gotta Give
U11731,Lilo and Stitch
U11732,Aqua Teen Hunger Force: Vol. 1
U11733,Spitfire Grill
U11734,Aqua Teen Hunger Force: Vol. 1
U11735,Something's Gotta Give
U11736,Congo
U11737,Something's Gotta Give
U11738,Lilo and Stitch
U11739,Something's Gotta Give
U11740,Jingle All the Way
U11741,Immortal Beloved
U11742,"Lilo and Stitch,Something's Gotta Give"
U11743,Lilo and Stitch
U11744,Lilo and Stitch
U11745,The Great Race
U11746,"Immortal Beloved,Invader Zim"
U11747,Justice League
U11748,Dragonheart
U11749,Something's Gotta Give
U11750,Aqua Teen Hunger Force: Vol. 1
U11751,Something's Gotta Give
U11752,The Killing
U11753,"Silkwood,Immortal Beloved,Mostly Martha"
U11754,The Killing
U11755,"Aqua Teen Hunger Force: Vol. 1,What the #$*! Do We Know!?,Invader Zim"
U11756,Something's Gotta Give
U11757,Something's Gotta Give
U11758,"Dragonheart,What the #$*! Do We Know!?"
U11759,The Killing
U11760,Something's Gotta Give
U11761,Something's Gotta Give
U11762,Immortal Beloved
U11763,Something's Gotta Give
U11764,Spitfire Grill
U11765,"Mostly Martha,What the #$*! Do We Know!?"
U11766,Something's Gotta Give
U11767,"Spitfire Grill,Mostly Martha"
U11768,Dragonheart
U11769,Spitfire Grill
U11770,The Great Race
U11771,Something's Gotta Give
U11772,"The Weather Underground,Mostly Martha"
U11773,Aqua Teen Hunger Force: Vol. 1
U11774,Aqua Teen Hunger Force: Vol. 1
U11775,Invader Zim
U11776,Lilo and Stitch
U11777,Something's Gotta Give
U11778,Mostly Martha
U11779,"Something's Gotta Give,Never Die Alone"
U11780,Something's Gotta Give
U11781,Lilo and Stitch
U11782,"Dragonheart,Lilo and Stitch"
U11783,Silkwood
U11784,What the #$*! Do We Know!?
U11785,Spitfire Grill
U11786,What the #$*! Do We Know!?
U11787,"Silkwood,Something's Gotta Give"
U11788,Something's Gotta Give
U11789,Something's Gotta Give
U11790,"Immortal Beloved,Spitfire Grill,Invader Zim"
U11791,Something's Gotta Give
U11792,Something's Gotta Give
U11793,Lilo and Stitch
U11794,Lilo and Stitch
U11795,Something's Gotta Give
U11796,Lilo and Stitch
U11797,The Powerpuff Girls Movie
U11798,Silkwood
U11799,Aqua Teen Hunger Force: Vol. 1
U11800,Lilo and Stitch
U11801,"Rudolph the Red-Nosed Reindeer,Immortal Beloved,Lilo and Stitch"
U11802,"Lilo and Stitch,Something's Gotta Give"
U11803,Something's Gotta Give
U11804,Something's Gotta Give
U11805,"Dragonheart,Something's Gotta Give"
U11806,Aqua Teen Hunger Force: Vol. 1
U11807,Justice League
U11808,ABC Primetime: Mel Gibson's The Passion of the Christ
U11809,Something's Gotta Give
U11810,The Bad and the Beautiful
U11811,Lilo and Stitch
U11812,Something's Gotta Give
U11813,The Killing
U11814,Lilo and Stitch
U11815,Something's Gotta Give
U11816,Carandiru
U11817,Aqua Teen Hunger Force: Vol. 1
U11818,Lilo and Stitch
U11819,Spitfire Grill
U11820,Something's Gotta Give
U11821,Lilo and Stitch
U11822,Lilo and Stitch
U11823,Lilo and Stitch
U11824,Immortal Beloved
U11825,Lilo and Stitch
U11826,Something's Gotta Give
U11827,Something's Gotta Give
U11828,Something's Gotta Give
U11829,Something's Gotta Give
U11830,"What the #$*! Do We Know!?,Invader Zim"
U11831,Lilo and Stitch
U11832,Aqua Teen Hunger Force: Vol. 1
U11833,Something's Gotta Give
U11834,"I Love Lucy: Season 2,Lilo and Stitch"
U11835,Something's Gotta Give
U11836,Something's Gotta Give
U11837,"Lilo and Stitch,What the #$*! Do We Know!?"
U11838,Silkwood
U11839,Rudolph the Red-Nosed Reindeer
U11840,Something's Gotta Give
U11841,Something's Gotta Give
U11842,Lilo and Stitch
U11843,Lilo and Stitch
U11844,Richard III
U11845,Lilo and Stitch
U11846,Justice League
U11847,Lilo and Stitch
U11848,Immortal Beloved
U11849,Character
U11850,Dragonheart
U11851,Something's Gotta Give
U11852,Dragonheart
U11853,Aqua Teen Hunger Force: Vol. 1
U11854,Dragonheart
U11855,"Something's Gotta Give,ABC Primetime: Mel Gibson's The Passion of the Christ"
U11856,Spitfire Grill
U11857,I Love Lucy: Season 2
U11858,I Love Lucy: Season 2
U11859,Lilo and Stitch
U11860,Something's Gotta Give
U11861,Lilo and Stitch
U11862,Lilo and Stitch
U11863,Lilo and Stitch
U11864,Something's Gotta Give
U11865,Immortal Beloved
U11866,What the #$*! Do We Know!?
U11867,Something's Gotta Give
U11868,Jingle All the Way
U11869,Aqua Teen Hunger Force: Vol. 1
U11870,Something's Gotta Give
U11871,Something's Gotta Give
U11872,The Killing
U11873,Silkwood
U11874,"Lilo and Stitch,Something's Gotta Give"
U11875,I Love Lucy: Season 2
U11876,Immortal Beloved
U11877,Lilo and Stitch
U11878,Dragonheart
U11879,Something's Gotta Give
U11880,Aqua Teen Hunger Force: Vol. 1
U11881,Dragonheart
U11882,Lilo and Stitch
U11883,Lilo and Stitch
U11884,"Immortal Beloved,Spitfire Grill,Dragonheart"
U11885,Something's Gotta Give
U11886,Something's Gotta Give
U11887,Lilo and Stitch
U11888,"Lilo and Stitch,Something's Gotta Give"
U11889,Dragonheart
U11890,Rudolph the Red-Nosed Reindeer
U11891,Something's Gotta Give
U11892,I Love Lucy: Season 2
U11893,Something's Gotta Give
U11894,Something's Gotta Give
U11895,Silkwood
U11896,Mostly Martha
U11897,Lilo and Stitch
U11898,Invader Zim
U11899,Rudolph the Red-Nosed Reindeer
U11900,Lilo and Stitch
U11901,Lilo and Stitch
U11902,"Lilo and Stitch,Something's Gotta Give"
U11903,"Immortal Beloved,Richard III"
U11904,Something's Gotta Give
U11905,The Great Race
U11906,Lilo and Stitch
U11907,Richard III
U11908,Lilo and Stitch
U11909,Aqua Teen Hunger Force: Vol. 1
U11910,Something's Gotta Give
U11911,Jade
U11912,Something's Gotta Give
U11913,"Lilo and Stitch,Something's Gotta Give"
U11914,Dragonheart
U11915,Something's Gotta Give
U11916,Something's Gotta Give
U11917,Richard III
U11918,Something's Gotta Give
U11919,Lilo and Stitch
U11920,The Great Race
U11921,Something's Gotta Give
U11922,Lilo and Stitch
U11923,Something's Gotta Give
U11924,Something's Gotta Give
U11925,Congo
U11926,Something's Gotta Give
U11927,The Killing
U11928,Jingle All the Way
U11929,Something's Gotta Give
U11930,"Rudolph the Red-Nosed Reindeer,Silkwood"
U11931,Mostly Martha
U11932,Rudolph the Red-Nosed Reindeer
U11933,Aqua Teen Hunger Force: Vol. 1
U11934,Aqua Teen Hunger Force: Vol. 1
U11935,Dragonheart
U11936,Something's Gotta Give
U11937,Dragonheart
U11938,ABC Primetime: Mel Gibson's The Passion of the Christ
U11939,Lilo and Stitch
U11940,Something's Gotta Give
U11941,Lilo and Stitch
U11942,Rudolph the Red-Nosed Reindeer
U11943,Something's Gotta Give
U11944,Something's Gotta Give
U11945,"Lilo and Stitch,Something's Gotta Give"
U11946,Something's Gotta Give
U11947,Something's Gotta Give
U11948,I Love Lucy: Season 2
U11949,Something's Gotta Give
U11950,Aqua Teen Hunger Force: Vol. 1
U11951,Lilo and Stitch
U11952,Lilo and Stitch
U11953,Something's Gotta Give
U11954,"Screamers,Invader Zim"
U11955,Something's Gotta Give
U11956,Something's Gotta Give
U11957,I Love Lucy: Season 2
U11958,Invader Zim
U11959,Mostly Martha
U11960,Something's Gotta Give
U11961,The Great Race
U11962,Lilo and Stitch
U11963,Dragonheart
U11964,"Dragonheart,Something's Gotta Give"
U11965,Something's Gotta Give
U11966,Something's Gotta Give
U11967,Something's Gotta Give
U11968,Jingle All the Way
U11969,Immortal Beloved
U11970,Silkwood
U11971,What the #$*! Do We Know!?
U11972,Something's Gotta Give
U11973,Something's Gotta Give
U11974,Silkwood
U11975,Aqua Teen Hunger Force: Vol. 1
U11976,Lilo and Stitch
U11977,"Silkwood,Mostly Martha"
U11978,Lilo and Stitch
U11979,Something's Gotta Give
U11980,Lilo and Stitch
U11981,Something's Gotta Give
U11982,Aqua Teen Hunger Force: Vol. 1
U11983,Something's Gotta Give
U11984,"Richard III,Mostly Martha"
U11985,"Aqua Teen Hunger Force: Vol. 1,What the #$*! Do We Know!?"
U11986,Silkwood
U11987,Lilo and Stitch
U11988,Lilo and Stitch
U11989,Rudolph the Red-Nosed Reindeer
U11990,Something's Gotta Give
U11991,What the #$*! Do We Know!?
U11992,Aqua Teen Hunger Force: Vol. 1
U11993,Lilo and Stitch
U11994,Silkwood
U11995,Something's Gotta Give
U11996,ABC Primetime: Mel Gibson's The Passion of the Christ
U11997,Something's Gotta Give
U11998,Something's Gotta Give
U11999,Something's Gotta Give
U12000,Something's Gotta Give
U12001,Lilo and Stitch
U12002,The Great Race
U12003,Something's Gotta Give
U12004,Lilo and Stitch
U12005,Invader Zim
U12006,Something's Gotta Give
U12007,Lilo and Stitch
U12008,What the #$*! Do We Know!?
U12009,Aqua Teen Hunger Force: Vol. 1
U12010,Lilo and Stitch
U12011,Lilo and Stitch
U12012,Silkwood
U12013,Silkwood
U12014,"Spitfire Grill,Dragonheart"
U12015,"The Great Race,Silkwood,Lilo and Stitch"
U12016,Aqua Teen Hunger Force: Vol. 1
U12017,"Mostly Martha,Something's Gotta Give"
U12018,Lilo and Stitch
U12019,Lilo and Stitch
U12020,"Lilo and Stitch,Something's Gotta Give"
U12021,Dragonheart
U12022,Lilo and Stitch
U12023,Something's Gotta Give
U12024,Something's Gotta Give
U12025,What the #$*! Do We Know!?
U12026,"I Love Lucy: Season 2,Lilo and Stitch"
U12027,Lilo and Stitch
U12028,"Silkwood,Mostly Martha"
U12029,Something's Gotta Give
U12030,What the #$*! Do We Know!?
U12031,Something's Gotta Give
U12032,Mostly Martha
U12033,Silkwood
U12034,Screamers
U12035,Something's Gotta Give
U12036,Character
U12037,"Rudolph the Red-Nosed Reindeer,Lilo and Stitch"
U12038,The Great Race
U12039,Aqua Teen Hunger Force: Vol. 1
U12040,Silkwood
U12041,Lilo and Stitch
U12042,Aqua Teen Hunger Force: Vol. 1
U12043,Something's Gotta Give
U12044,Spitfire Grill
U12045,The Powerpuff Girls Movie
U12046,"Spitfire Grill,Something's Gotta Give"
U12047,Something's Gotta Give
U12048,Aqua Teen Hunger Force: Vol. 1
U12049,Lilo and Stitch
U12050,Carandiru
U12051,Something's Gotta Give
U12052,Lilo and Stitch
U12053,Richard III
U12054,Lilo and Stitch
U12055,"Silkwood,Lilo and Stitch,7 Seconds"
U12056,Something's Gotta Give
U12057,Dragonheart
U12058,Lilo and Stitch
U12059,Dragonheart
U12060,Lilo and Stitch
U12061,"Silkwood,Something's Gotta Give"
U12062,Lilo and Stitch
U12063,Silkwood
U12064,Dragonheart
U12065,Something's Gotta Give
U12066,"Lilo and Stitch,Something's Gotta Give"
U12067,Something's Gotta Give
U12068,Something's Gotta Give
U12069,Immortal Beloved
U12070,Lilo and Stitch
U12071,Rudolph the Red-Nosed Reindeer
U12072,Something's Gotta Give
U12073,Silkwood
U12074,Justice League
U12075,Dragonheart
U12076,"Justice League,Lilo and Stitch"
U12077,Lilo and Stitch
U12078,"Mostly Martha,What the #$*! Do We Know!?"
U12079,Something's Gotta Give
U12080,Something's Gotta Give
U12081,The Killing
U12082,What the #$*! Do We Know!?
U12083,Invader Zim
U12084,Jingle All the Way
U12085,"Something's Gotta Give,7 Seconds"
U12086,"I Love Lucy: Season 2,Something's Gotta Give"
U12087,Justice League
U12088,Lilo and Stitch
U12089,Silkwood
U12090,Silkwood
U12091,"I Love Lucy: Season 2,Rudolph the Red-Nosed Reindeer"
U12092,Silkwood
U12093,"Immortal Beloved,Something's Gotta Give,ABC Primetime: Mel Gibson's The Passion of the Christ"
U12094,The Killing
U12095,Something's Gotta Give
U12096,"Dragonheart,Lilo and Stitch"
U12097,Justice League
U12098,Silkwood
U12099,Dragonheart
U12100,Silkwood
U12101,"Lilo and Stitch,Something's Gotta Give"
U12102,Richard III
U12103,Something's Gotta Give
U12104,Silkwood
U12105,Justice League
U12106,"Something's Gotta Give,7 Seconds"
U12107,Something's Gotta Give
U12108,Mostly Martha
U12109,The Killing
U12110,Something's Gotta Give
U12111,Something's Gotta Give
U12112,Lilo and Stitch
U12113,What the #$*! Do We Know!?
U12114,Something's Gotta Give
U12115,Immortal Beloved
U12116,Immortal Beloved
U12117,Lilo and Stitch
U12118,Justice League
U12119,Lilo and Stitch
U12120,Something's Gotta Give
U12121,Dragonheart
U12122,Something's Gotta Give
U12123,ABC Primetime: Mel Gibson's The Passion of the Christ
U12124,Lilo and Stitch
U12125,Something's Gotta Give
U12126,Something's Gotta Give
U12127,Lilo and Stitch
U12128,Dragonheart
U12129,Lilo and Stitch
U12130,Lilo and Stitch
U12131,Lilo and Stitch
U12132,Dragonheart
U12133,"I Love Lucy: Season 2,Silkwood,Congo,Something's Gotta Give"
U12134,Something's Gotta Give
U12135,Something's Gotta Give
U12136,Something's Gotta Give
U12137,Immortal Beloved
U12138,"Immortal Beloved,Dragonheart"
U12139,Something's Gotta Give
U12140,Something's Gotta Give
U12141,Invader Zim
U12142,Mostly Martha
U12143,Something's Gotta Give
U12144,Richard III
U12145,Aqua Teen Hunger Force: Vol. 1
U12146,Mostly Martha
U12147,Something's Gotta Give
U12148,Mostly Martha
U12149,Lilo and Stitch
U12150,Spitfire Grill
U12151,"Aqua Teen Hunger Force: Vol. 1,Justice League,The Powerpuff Girls Movie"
U12152,Something's Gotta Give
U12153,Silkwood
U12154,Something's Gotta Give
U12155,Lilo and Stitch
U12156,Immortal Beloved
U12157,"Silkwood,Dragonheart"
U12158,Something's Gotta Give
U12159,Richard III
U12160,Something's Gotta Give
U12161,Something's Gotta Give
U12162,Something's Gotta Give
U12163,"Congo,Something's Gotta Give"
U12164,Something's Gotta Give
U12165,Congo
U12166,Something's Gotta Give
U12167,Screamers
U12168,Something's Gotta Give
U12169,Something's Gotta Give
U12170,ABC Primetime: Mel Gibson's The Passion of the Christ
U12171,Something's Gotta Give
U12172,Lilo and Stitch
U12173,Something's Gotta Give
U12174,Something's Gotta Give
U12175,Something's Gotta Give
U12176,The Bad and the Beautiful
U12177,Something's Gotta Give
U12178,Mostly Martha
U12179,Invader Zim
U12180,Something's Gotta Give
U12181,Something's Gotta Give
U12182,Rudolph the Red-Nosed Reindeer
U12183,Something's Gotta Give
U12184,Something's Gotta Give
U12185,Lilo and Stitch
U12186,I Love Lucy: Season 2
U12187,Something's Gotta Give
U12188,Justice League
U12189,"Silkwood,Mostly Martha"
U12190,Never Die Alone
U12191,Dragonheart
U12192,Spitfire Grill
U12193,Something's Gotta Give
U12194,Immortal Beloved
U12195,Lilo and Stitch
U12196,"Immortal Beloved,Something's Gotta Give"
U12197,"Silkwood,Spitfire Grill"
U12198,Something's Gotta Give
U12199,Something's Gotta Give
U12200,Dragonheart
U12201,Something's Gotta Give
U12202,Something's Gotta Give
U12203,"Justice League,Something's Gotta Give"
U12204,Mostly Martha
U12205,Something's Gotta Give
U12206,Something's Gotta Give
U12207,Congo
U12208,"Something's Gotta Give,Never Die Alone"
U12209,Lilo and Stitch
U12210,Silkwood
U12211,Dragonheart
U12212,Justice League
U12213,"Dragonheart,Lilo and Stitch"
U12214,Something's Gotta Give
U12215,"Immortal Beloved,Something's Gotta Give"
U12216,Something's Gotta Give
U12217,"Aqua Teen Hunger Force: Vol. 1,Invader Zim"
U12218,The Bad and the Beautiful
U12219,Something's Gotta Give
U12220,Something's Gotta Give
U12221,Something's Gotta Give
U12222,Something's Gotta Give
U12223,What the #$*! Do We Know!?
U12224,Something's Gotta Give
U12225,"Mostly Martha,Something's Gotta Give"
U12226,Something's Gotta Give
U12227,Aqua Teen Hunger Force: Vol. 1
U12228,Invader Zim
U12229,Something's Gotta Give
U12230,"Silkwood,Something's Gotta Give"
U12231,"The Great Race,Immortal Beloved"
U12232,"Mostly Martha,Something's Gotta Give"
U12233,Lilo and Stitch
U12234,Immortal Beloved
U12235,Mostly Martha
U12236,"Lilo and Stitch,Something's Gotta Give"
U12237,Something's Gotta Give
U12238,Something's Gotta Give
U12239,Immortal Beloved
U12240,Something's Gotta Give
U12241,What the #$*! Do We Know!?
U12242,Something's Gotta Give
U12243,Aqua Teen Hunger Force: Vol. 1
U12244,Aqua Teen Hunger Force: Vol. 1
U12245,Lilo and Stitch
U12246,Something's Gotta Give
U12247,Rudolph the Red-Nosed Reindeer
U12248,I Love Lucy: Season 2
U12249,Lilo and Stitch
U12250,Something's Gotta Give
U12251,Something's Gotta Give
U12252,Something's Gotta Give
U12253,"Something's Gotta Give,What the #$*! Do We Know!?"
U12254,Silkwood
U12255,What the #$*! Do We Know!?
U12256,Something's Gotta Give
U12257,Lilo and Stitch
U12258,Lilo and Stitch
U12259,Something's Gotta Give
U12260,What the #$*! Do We Know!?
U12261,The Weather Underground
U12262,"Jingle All the Way,Lilo and Stitch"
U12263,Lilo and Stitch
U12264,Lilo and Stitch
U12265,Aqua Teen Hunger Force: Vol. 1
U12266,Lilo and Stitch
U12267,Spartan
U12268,Lilo and Stitch
U12269,Something's Gotta Give
U12270,Something's Gotta Give
U12271,Invader Zim
U12272,"Rudolph the Red-Nosed Reindeer,Silkwood,Dragonheart,Jingle All the Way,Lilo and Stitch"
U12273,Something's Gotta Give
U12274,Lilo and Stitch
U12275,"Lilo and Stitch,Something's Gotta Give"
U12276,The Great Race
U12277,Richard III
U12278,Lilo and Stitch
U12279,Something's Gotta Give
U12280,Something's Gotta Give
U12281,Lilo and Stitch
U12282,"The Weather Underground,Carandiru"
U12283,"I Love Lucy: Season 2,Dragonheart"
U12284,Screamers
U12285,The Weather Underground
U12286,Something's Gotta Give
U12287,"Aqua Teen Hunger Force: Vol. 1,Justice League"
U12288,Something's Gotta Give
U12289,Something's Gotta Give
U12290,Something's Gotta Give
U12291,Spitfire Grill
U12292,Lilo and Stitch
U12293,Something's Gotta Give
U12294,Something's Gotta Give
U12295,Something's Gotta Give
U12296,Aqua Teen Hunger Force: Vol. 1
U12297,"Justice League,Something's Gotta Give"
U12298,Dragonheart
U12299,Something's Gotta Give
U12300,What the #$*! Do We Know!?
U12301,"Jade,Something's Gotta Give"
U12302,Jingle All the Way
U12303,Immortal Beloved
U12304,Something's Gotta Give
U12305,The Powerpuff Girls Movie
U12306,Rudolph the Red-Nosed Reindeer
U12307,Lilo and Stitch
U12308,Lilo and Stitch
U12309,Something's Gotta Give
U12310,"Lilo and Stitch,Something's Gotta Give"
U12311,Aqua Teen Hunger Force: Vol. 1
U12312,"Immortal Beloved,Something's Gotta Give"
U12313,"Rudolph the Red-Nosed Reindeer,Invader Zim"
U12314,"Lilo and Stitch,Something's Gotta Give"
U12315,Lilo and Stitch
U12316,Immortal Beloved
U12317,"Aqua Teen Hunger Force: Vol. 1,Lilo and Stitch"
U12318,Richard III
U12319,Immortal Beloved
U12320,Rudolph the Red-Nosed Reindeer
U12321,"Justice League,Something's Gotta Give"
U12322,"Lilo and Stitch,Something's Gotta Give"
U12323,"Richard III,Lilo and Stitch"
U12324,Mostly Martha
U12325,Invader Zim
U12326,Congo
U12327,Something's Gotta Give
U12328,Congo
U12329,Lilo and Stitch
U12330,I Love Lucy: Season 2
U12331,Lilo and Stitch
U12332,Something's Gotta Give
U12333,"Silkwood,Immortal Beloved,Lilo and Stitch"
U12334,Lilo and Stitch
U12335,Something's Gotta Give
U12336,Something's Gotta Give
U12337,"Immortal Beloved,Something's Gotta Give"
U12338,Dragonheart
U12339,Something's Gotta Give
U12340,"Spitfire Grill,Dragonheart"
U12341,I Love Lucy: Season 2
U12342,Lilo and Stitch
U12343,"Rudolph the Red-Nosed Reindeer,Jingle All the Way"
U12344,Something's Gotta Give
U12345,7 Seconds
U12346,"Lilo and Stitch,Something's Gotta Give"
U12347,Invader Zim
U12348,Lilo and Stitch
U12349,Something's Gotta Give
U12350,"The Great Race,Lilo and Stitch"
U12351,Spitfire Grill
U12352,Something's Gotta Give
U12353,Spitfire Grill
U12354,Character
U12355,Lilo and Stitch
U12356,Lilo and Stitch
U12357,Never Die Alone
U12358,Mostly Martha
U12359,Something's Gotta Give
U12360,The Weather Underground
U12361,Lilo and Stitch
U12362,Congo
U12363,Something's Gotta Give
U12364,Silkwood
U12365,Something's Gotta Give
U12366,"Justice League,Invader Zim"
U12367,Spitfire Grill
U12368,Jingle All the Way
U12369,I Love Lucy: Season 2
U12370,Rudolph the Red-Nosed Reindeer
U12371,Rudolph the Red-Nosed Reindeer
U12372,Something's Gotta Give
U12373,Rudolph the Red-Nosed Reindeer
U12374,Something's Gotta Give
U12375,Mostly Martha
U12376,Lilo and Stitch
U12377,Something's Gotta Give
U12378,Lilo and Stitch
U12379,The Great Race
U12380,"Immortal Beloved,What the #$*! Do We Know!?"
U12381,Aqua Teen Hunger Force: Vol. 1
U12382,Something's Gotta Give
U12383,Immortal Beloved
U12384,Lilo and Stitch
U12385,Never Die Alone
U12386,Lilo and Stitch
U12387,Aqua Teen Hunger Force: Vol. 1
U12388,"Rudolph the Red-Nosed Reindeer,The Great Race"
U12389,Something's Gotta Give
U12390,I Love Lucy: Season 2
U12391,Aqua Teen Hunger Force: Vol. 1
U12392,Lilo and Stitch
U12393,Something's Gotta Give
U12394,Something's Gotta Give
U12395,"Something's Gotta Give,What the #$*! Do We Know!?"
U12396,Lilo and Stitch
U12397,Something's Gotta Give
U12398,Aqua Teen Hunger Force: Vol. 1
U12399,Lilo and Stitch
U12400,Immortal Beloved
U12401,"The Powerpuff Girls Movie,Something's Gotta Give"
U12402,Lilo and Stitch
U12403,Something's Gotta Give
U12404,Something's Gotta Give
U12405,"Dragonheart,Justice League"
U12406,Something's Gotta Give
U12407,Something's Gotta Give
U12408,Dragonheart
U12409,The Bad and the Beautiful
U12410,Lilo and Stitch
U12411,Lilo and Stitch
U12412,Something's Gotta Give
U12413,"Rudolph the Red-Nosed Reindeer,Justice League"
U12414,Something's Gotta Give
U12415,Lilo and Stitch
U12416,What the #$*! Do We Know!?
U12417,Lilo and Stitch
U12418,Lilo and Stitch
U12419,Something's Gotta Give
U12420,Screamers
U12421,Something's Gotta Give
U12422,Something's Gotta Give
U12423,Something's Gotta Give
U12424,"I Love Lucy: Season 2,Aqua Teen Hunger Force: Vol. 1"
U12425,Richard III
U12426,Something's Gotta Give
U12427,Rudolph the Red-Nosed Reindeer
U12428,Something's Gotta Give
U12429,Aqua Teen Hunger Force: Vol. 1
U12430,Lilo and Stitch
U12431,"Dragonheart,Invader Zim"
U12432,The Killing
U12433,The Great Race
U12434,Lilo and Stitch
U12435,Lilo and Stitch
U12436,Lilo and Stitch
U12437,Something's Gotta Give
U12438,ABC Primetime: Mel Gibson's The Passion of the Christ
U12439,I Love Lucy: Season 2
U12440,Immortal Beloved
U12441,Silkwood
U12442,Lilo and Stitch
U12443,Something's Gotta Give
U12444,Lilo and Stitch
U12445,Something's Gotta Give
U12446,Aqua Teen Hunger Force: Vol. 1
U12447,Lilo and Stitch
U12448,ABC Primetime: Mel Gibson's The Passion of the Christ
U12449,Something's Gotta Give
U12450,Lilo and Stitch
U12451,I Love Lucy: Season 2
U12452,Something's Gotta Give
U12453,Invader Zim
U12454,Dragonheart
U12455,"The Great Race,Dragonheart"
U12456,"Silkwood,Spitfire Grill,Something's Gotta Give"
U12457,"Aqua Teen Hunger Force: Vol. 1,Invader Zim"
U12458,Rudolph the Red-Nosed Reindeer
U12459,Something's Gotta Give
U12460,Invader Zim
U12461,Immortal Beloved
U12462,Aqua Teen Hunger Force: Vol. 1
U12463,Dragonheart
U12464,Congo
U12465,"Spitfire Grill,Something's Gotta Give"
U12466,Lilo and Stitch
U12467,Mostly Martha
U12468,"Aqua Teen Hunger Force: Vol. 1,Lilo and Stitch"
U12469,Silkwood
U12470,Never Die Alone
U12471,Something's Gotta Give
U12472,Lilo and Stitch
U12473,Silkwood
U12474,"Something's Gotta Give,Never Die Alone"
U12475,Silkwood
U12476,Something's Gotta Give
U12477,"Silkwood,Dragonheart"
U12478,Dragonheart
U12479,Immortal Beloved
U12480,Aqua Teen Hunger Force: Vol. 1
U12481,Something's Gotta Give
U12482,Dragonheart
U12483,Something's Gotta Give
U12484,Justice League
U12485,Something's Gotta Give
U12486,Aqua Teen Hunger Force: Vol. 1
U12487,Lilo and Stitch
U12488,Something's Gotta Give
U12489,Dragonheart
U12490,Lilo and Stitch
U12491,Something's Gotta Give
U12492,Lilo and Stitch
U12493,What the #$*! Do We Know!?
U12494,Lilo and Stitch
U12495,Dragonheart
U12496,"Immortal Beloved,Richard III"
U12497,Rudolph the Red-Nosed Reindeer
U12498,The Bad and the Beautiful
U12499,Lilo and Stitch
U12500,Something's Gotta Give
U12501,Jade
U12502,Immortal Beloved
U12503,"Silkwood,Something's Gotta Give"
U12504,Something's Gotta Give
U12505,Something's Gotta Give
U12506,Something's Gotta Give
U12507,"Dragonheart,Aqua Teen Hunger Force: Vol. 1"
U12508,Something's Gotta Give
U12509,"Dragonheart,Something's Gotta Give"
U12510,7 Seconds
U12511,Silkwood
U12512,Lilo and Stitch
U12513,Mostly Martha
U12514,Immortal Beloved
U12515,Justice League
U12516,Lilo and Stitch
U12517,Something's Gotta Give
U12518,Lilo and Stitch
U12519,The Weather Underground
U12520,Mostly Martha
U12521,Aqua Teen Hunger Force: Vol. 1
U12522,"Spitfire Grill,Dragonheart"
U12523,Something's Gotta Give
U12524,"Spitfire Grill,Dragonheart"
U12525,What the #$*! Do We Know!?
U12526,Lilo and Stitch
U12527,Something's Gotta Give
U12528,Lilo and Stitch
U12529,Silkwood
U12530,The Weather Underground
U12531,"Mostly Martha,Something's Gotta Give"
U12532,"Dragonheart,Lilo and Stitch"
U12533,ABC Primetime: Mel Gibson's The Passion of the Christ
U12534,Spitfire Grill
U12535,Something's Gotta Give
U12536,Invader Zim
U12537,Silkwood
U12538,Aqua Teen Hunger Force: Vol. 1
U12539,Something's Gotta Give
U12540,Silkwood
U12541,Dragonheart
U12542,Lilo and Stitch
U12543,Something's Gotta Give
U12544,"Rudolph the Red-Nosed Reindeer,Something's Gotta Give"
U12545,Lilo and Stitch
U12546,Something's Gotta Give
U12547,Something's Gotta Give
U12548,"The Great Race,Spitfire Grill"
U12549,"Dragonheart,Lilo and Stitch"
U12550,Immortal Beloved
U12551,Lilo and Stitch
U12552,ABC Primetime: Mel Gibson's The Passion of the Christ
U12553,"Dragonheart,Something's Gotta Give"
U12554,"Something's Gotta Give,What the #$*! Do We Know!?"
U12555,The Killing
U12556,Dragonheart
U12557,Lilo and Stitch
U12558,Spitfire Grill
U12559,The Weather Underground
U12560,Something's Gotta Give
U12561,Something's Gotta Give
U12562,Something's Gotta Give
U12563,Something's Gotta Give
U12564,Something's Gotta Give
U12565,Something's Gotta Give
U12566,Rudolph the Red-Nosed Reindeer
U12567,Something's Gotta Give
U12568,Aqua Teen Hunger Force: Vol. 1
U12569,Something's Gotta Give
U12570,The Killing
U12571,Spitfire Grill
U12572,The Bad and the Beautiful
U12573,"The Love Letter,Something's Gotta Give"
U12574,Something's Gotta Give
U12575,Something's Gotta Give
U12576,Congo
U12577,7 Seconds
U12578,Something's Gotta Give
U12579,Something's Gotta Give
U12580,Something's Gotta Give
U12581,Something's Gotta Give
U12582,Silkwood
U12583,Immortal Beloved
U12584,Silkwood
U12585,Something's Gotta Give
U12586,Lilo and Stitch
U12587,Dragonheart
U12588,"I Love Lucy: Season 2,Aqua Teen Hunger Force: Vol. 1,Justice League,Invader Zim"
U12589,Lilo and Stitch
U12590,What the #$*! Do We Know!?
U12591,Lilo and Stitch
U12592,Aqua Teen Hunger Force: Vol. 1
